"","date","month","weekday","time","flow","holiday"
"3330",2019-05-19,"05","Sonntag","17",965,0
"3331",2019-05-19,"05","Sonntag","18",773,0
"3332",2019-05-19,"05","Sonntag","19",634,0
"3333",2019-05-19,"05","Sonntag","20",446,0
"3334",2019-05-19,"05","Sonntag","21",356,0
"3335",2019-05-19,"05","Sonntag","22",329,0
"3336",2019-05-19,"05","Sonntag","23",176,0
"3337",2019-05-20,"05","Montag","00",80,0
"3338",2019-05-20,"05","Montag","01",36,0
"3339",2019-05-20,"05","Montag","02",17,0
"3340",2019-05-20,"05","Montag","03",16,0
"3341",2019-05-20,"05","Montag","04",44,0
"3342",2019-05-20,"05","Montag","05",250,0
"3343",2019-05-20,"05","Montag","06",1054,0
"3344",2019-05-20,"05","Montag","07",1235,0
"3345",2019-05-20,"05","Montag","08",1237,0
"3346",2019-05-20,"05","Montag","09",838,0
"3347",2019-05-20,"05","Montag","10",767,0
"3348",2019-05-20,"05","Montag","11",753,0
"3349",2019-05-20,"05","Montag","12",755,0
"3350",2019-05-20,"05","Montag","13",807,0
"3351",2019-05-20,"05","Montag","14",813,0
"3352",2019-05-20,"05","Montag","15",887,0
"3353",2019-05-20,"05","Montag","16",1115,0
"3354",2019-05-20,"05","Montag","17",1326,0
"3355",2019-05-20,"05","Montag","18",1169,0
"3356",2019-05-20,"05","Montag","19",658,0
"3357",2019-05-20,"05","Montag","20",464,0
"3358",2019-05-20,"05","Montag","21",394,0
"3359",2019-05-20,"05","Montag","22",356,0
"3360",2019-05-20,"05","Montag","23",190,0
"3361",2019-05-21,"05","Dienstag","00",72,0
"3362",2019-05-21,"05","Dienstag","01",40,0
"3363",2019-05-21,"05","Dienstag","02",16,0
"3364",2019-05-21,"05","Dienstag","03",22,0
"3365",2019-05-21,"05","Dienstag","04",51,0
"3366",2019-05-21,"05","Dienstag","05",268,0
"3367",2019-05-21,"05","Dienstag","06",1076,0
"3368",2019-05-21,"05","Dienstag","07",1214,0
"3369",2019-05-21,"05","Dienstag","08",1299,0
"3370",2019-05-21,"05","Dienstag","09",905,0
"3371",2019-05-21,"05","Dienstag","10",787,0
"3372",2019-05-21,"05","Dienstag","11",804,0
"3373",2019-05-21,"05","Dienstag","12",797,0
"3374",2019-05-21,"05","Dienstag","13",862,0
"3375",2019-05-21,"05","Dienstag","14",869,0
"3376",2019-05-21,"05","Dienstag","15",925,0
"3377",2019-05-21,"05","Dienstag","16",1115,0
"3378",2019-05-21,"05","Dienstag","17",1373,0
"3379",2019-05-21,"05","Dienstag","18",1226,0
"3380",2019-05-21,"05","Dienstag","19",754,0
"3381",2019-05-21,"05","Dienstag","20",471,0
"3382",2019-05-21,"05","Dienstag","21",444,0
"3383",2019-05-21,"05","Dienstag","22",428,0
"3384",2019-05-21,"05","Dienstag","23",224,0
"3385",2019-05-22,"05","Mittwoch","00",88,0
"3386",2019-05-22,"05","Mittwoch","01",50,0
"3387",2019-05-22,"05","Mittwoch","02",23,0
"3388",2019-05-22,"05","Mittwoch","03",17,0
"3389",2019-05-22,"05","Mittwoch","04",57,0
"3390",2019-05-22,"05","Mittwoch","05",260,0
"3391",2019-05-22,"05","Mittwoch","06",1084,0
"3392",2019-05-22,"05","Mittwoch","07",1348,0
"3393",2019-05-22,"05","Mittwoch","08",1239,0
"3394",2019-05-22,"05","Mittwoch","09",871,0
"3395",2019-05-22,"05","Mittwoch","10",789,0
"3396",2019-05-22,"05","Mittwoch","11",878,0
"3397",2019-05-22,"05","Mittwoch","12",922,0
"3398",2019-05-22,"05","Mittwoch","13",880,0
"3399",2019-05-22,"05","Mittwoch","14",1017,0
"3400",2019-05-22,"05","Mittwoch","15",986,0
"3401",2019-05-22,"05","Mittwoch","16",1218,0
"3402",2019-05-22,"05","Mittwoch","17",1397,0
"3403",2019-05-22,"05","Mittwoch","18",1243,0
"3404",2019-05-22,"05","Mittwoch","19",783,0
"3405",2019-05-22,"05","Mittwoch","20",558,0
"3406",2019-05-22,"05","Mittwoch","21",516,0
"3407",2019-05-22,"05","Mittwoch","22",531,0
"3408",2019-05-22,"05","Mittwoch","23",306,0
"3409",2019-05-23,"05","Donnerstag","00",138,0
"3410",2019-05-23,"05","Donnerstag","01",54,0
"3411",2019-05-23,"05","Donnerstag","02",27,0
"3412",2019-05-23,"05","Donnerstag","03",23,0
"3413",2019-05-23,"05","Donnerstag","04",56,0
"3414",2019-05-23,"05","Donnerstag","05",270,0
"3415",2019-05-23,"05","Donnerstag","06",1076,0
"3416",2019-05-23,"05","Donnerstag","07",1343,0
"3417",2019-05-23,"05","Donnerstag","08",1288,0
"3418",2019-05-23,"05","Donnerstag","09",907,0
"3419",2019-05-23,"05","Donnerstag","10",842,0
"3420",2019-05-23,"05","Donnerstag","11",941,0
"3421",2019-05-23,"05","Donnerstag","12",891,0
"3422",2019-05-23,"05","Donnerstag","13",936,0
"3423",2019-05-23,"05","Donnerstag","14",913,0
"3424",2019-05-23,"05","Donnerstag","15",1026,0
"3425",2019-05-23,"05","Donnerstag","16",1277,0
"3426",2019-05-23,"05","Donnerstag","17",1554,0
"3427",2019-05-23,"05","Donnerstag","18",1366,0
"3428",2019-05-23,"05","Donnerstag","19",886,0
"3429",2019-05-23,"05","Donnerstag","20",715,0
"3430",2019-05-23,"05","Donnerstag","21",585,0
"3431",2019-05-23,"05","Donnerstag","22",606,0
"3432",2019-05-23,"05","Donnerstag","23",351,0
"3433",2019-05-24,"05","Freitag","00",154,0
"3434",2019-05-24,"05","Freitag","01",103,0
"3435",2019-05-24,"05","Freitag","02",42,0
"3436",2019-05-24,"05","Freitag","03",26,0
"3437",2019-05-24,"05","Freitag","04",57,0
"3438",2019-05-24,"05","Freitag","05",263,0
"3439",2019-05-24,"05","Freitag","06",1038,0
"3440",2019-05-24,"05","Freitag","07",1382,0
"3441",2019-05-24,"05","Freitag","08",1241,0
"3442",2019-05-24,"05","Freitag","09",959,0
"3443",2019-05-24,"05","Freitag","10",893,0
"3444",2019-05-24,"05","Freitag","11",995,0
"3445",2019-05-24,"05","Freitag","12",904,0
"3446",2019-05-24,"05","Freitag","13",971,0
"3447",2019-05-24,"05","Freitag","14",1035,0
"3448",2019-05-24,"05","Freitag","15",1081,0
"3449",2019-05-24,"05","Freitag","16",1322,0
"3450",2019-05-24,"05","Freitag","17",1358,0
"3451",2019-05-24,"05","Freitag","18",1284,0
"3452",2019-05-24,"05","Freitag","19",891,0
"3453",2019-05-24,"05","Freitag","20",587,0
"3454",2019-05-24,"05","Freitag","21",527,0
"3455",2019-05-24,"05","Freitag","22",580,0
"3456",2019-05-24,"05","Freitag","23",439,0
"3457",2019-05-25,"05","Samstag","00",272,0
"3458",2019-05-25,"05","Samstag","01",175,0
"3459",2019-05-25,"05","Samstag","02",103,0
"3460",2019-05-25,"05","Samstag","03",81,0
"3461",2019-05-25,"05","Samstag","04",79,0
"3462",2019-05-25,"05","Samstag","05",117,0
"3463",2019-05-25,"05","Samstag","06",217,0
"3464",2019-05-25,"05","Samstag","07",305,0
"3465",2019-05-25,"05","Samstag","08",538,0
"3466",2019-05-25,"05","Samstag","09",756,0
"3467",2019-05-25,"05","Samstag","10",846,0
"3468",2019-05-25,"05","Samstag","11",837,0
"3469",2019-05-25,"05","Samstag","12",943,0
"3470",2019-05-25,"05","Samstag","13",883,0
"3471",2019-05-25,"05","Samstag","14",889,0
"3472",2019-05-25,"05","Samstag","15",888,0
"3473",2019-05-25,"05","Samstag","16",995,0
"3474",2019-05-25,"05","Samstag","17",890,0
"3475",2019-05-25,"05","Samstag","18",808,0
"3476",2019-05-25,"05","Samstag","19",621,0
"3477",2019-05-25,"05","Samstag","20",463,0
"3478",2019-05-25,"05","Samstag","21",373,0
"3479",2019-05-25,"05","Samstag","22",468,0
"3480",2019-05-25,"05","Samstag","23",511,0
"3481",2019-05-26,"05","Sonntag","00",331,0
"3482",2019-05-26,"05","Sonntag","01",182,0
"3483",2019-05-26,"05","Sonntag","02",108,0
"3484",2019-05-26,"05","Sonntag","03",105,0
"3485",2019-05-26,"05","Sonntag","04",90,0
"3486",2019-05-26,"05","Sonntag","05",83,0
"3487",2019-05-26,"05","Sonntag","06",112,0
"3488",2019-05-26,"05","Sonntag","07",137,0
"3489",2019-05-26,"05","Sonntag","08",304,0
"3490",2019-05-26,"05","Sonntag","09",524,0
"3491",2019-05-26,"05","Sonntag","10",621,0
"3492",2019-05-26,"05","Sonntag","11",684,0
"3493",2019-05-26,"05","Sonntag","12",800,0
"3494",2019-05-26,"05","Sonntag","13",898,0
"3495",2019-05-26,"05","Sonntag","14",889,0
"3496",2019-05-26,"05","Sonntag","15",941,0
"3497",2019-05-26,"05","Sonntag","16",1086,0
"3498",2019-05-26,"05","Sonntag","17",1023,0
"3499",2019-05-26,"05","Sonntag","18",895,0
"3500",2019-05-26,"05","Sonntag","19",655,0
"3501",2019-05-26,"05","Sonntag","20",555,0
"3502",2019-05-26,"05","Sonntag","21",459,0
"3503",2019-05-26,"05","Sonntag","22",333,0
"3504",2019-05-26,"05","Sonntag","23",194,0
"3505",2019-05-27,"05","Montag","00",88,0
"3506",2019-05-27,"05","Montag","01",20,0
"3507",2019-05-27,"05","Montag","02",16,0
"3508",2019-05-27,"05","Montag","03",18,0
"3509",2019-05-27,"05","Montag","04",59,0
"3510",2019-05-27,"05","Montag","05",280,0
"3511",2019-05-27,"05","Montag","06",1042,0
"3512",2019-05-27,"05","Montag","07",1296,0
"3513",2019-05-27,"05","Montag","08",1237,0
"3514",2019-05-27,"05","Montag","09",871,0
"3515",2019-05-27,"05","Montag","10",760,0
"3516",2019-05-27,"05","Montag","11",846,0
"3517",2019-05-27,"05","Montag","12",784,0
"3518",2019-05-27,"05","Montag","13",822,0
"3519",2019-05-27,"05","Montag","14",885,0
"3520",2019-05-27,"05","Montag","15",1040,0
"3521",2019-05-27,"05","Montag","16",1133,0
"3522",2019-05-27,"05","Montag","17",1417,0
"3523",2019-05-27,"05","Montag","18",1208,0
"3524",2019-05-27,"05","Montag","19",745,0
"3525",2019-05-27,"05","Montag","20",503,0
"3526",2019-05-27,"05","Montag","21",443,0
"3527",2019-05-27,"05","Montag","22",379,0
"3528",2019-05-27,"05","Montag","23",190,0
"3529",2019-05-28,"05","Dienstag","00",86,0
"3530",2019-05-28,"05","Dienstag","01",45,0
"3531",2019-05-28,"05","Dienstag","02",29,0
"3532",2019-05-28,"05","Dienstag","03",18,0
"3533",2019-05-28,"05","Dienstag","04",59,0
"3534",2019-05-28,"05","Dienstag","05",289,0
"3535",2019-05-28,"05","Dienstag","06",1088,0
"3536",2019-05-28,"05","Dienstag","07",1292,0
"3537",2019-05-28,"05","Dienstag","08",1292,0
"3538",2019-05-28,"05","Dienstag","09",961,0
"3539",2019-05-28,"05","Dienstag","10",837,0
"3540",2019-05-28,"05","Dienstag","11",912,0
"3541",2019-05-28,"05","Dienstag","12",798,0
"3542",2019-05-28,"05","Dienstag","13",795,0
"3543",2019-05-28,"05","Dienstag","14",886,0
"3544",2019-05-28,"05","Dienstag","15",1001,0
"3545",2019-05-28,"05","Dienstag","16",1201,0
"3546",2019-05-28,"05","Dienstag","17",1399,0
"3547",2019-05-28,"05","Dienstag","18",1295,0
"3548",2019-05-28,"05","Dienstag","19",781,0
"3549",2019-05-28,"05","Dienstag","20",493,0
"3550",2019-05-28,"05","Dienstag","21",423,0
"3551",2019-05-28,"05","Dienstag","22",429,0
"3552",2019-05-28,"05","Dienstag","23",243,0
"3553",2019-05-29,"05","Mittwoch","00",92,0
"3554",2019-05-29,"05","Mittwoch","01",54,0
"3555",2019-05-29,"05","Mittwoch","02",24,0
"3556",2019-05-29,"05","Mittwoch","03",29,0
"3557",2019-05-29,"05","Mittwoch","04",76,0
"3558",2019-05-29,"05","Mittwoch","05",253,0
"3559",2019-05-29,"05","Mittwoch","06",1033,0
"3560",2019-05-29,"05","Mittwoch","07",1363,0
"3561",2019-05-29,"05","Mittwoch","08",1224,0
"3562",2019-05-29,"05","Mittwoch","09",904,0
"3563",2019-05-29,"05","Mittwoch","10",871,0
"3564",2019-05-29,"05","Mittwoch","11",923,0
"3565",2019-05-29,"05","Mittwoch","12",885,0
"3566",2019-05-29,"05","Mittwoch","13",897,0
"3567",2019-05-29,"05","Mittwoch","14",906,0
"3568",2019-05-29,"05","Mittwoch","15",1086,0
"3569",2019-05-29,"05","Mittwoch","16",1273,0
"3570",2019-05-29,"05","Mittwoch","17",1429,0
"3571",2019-05-29,"05","Mittwoch","18",1373,0
"3572",2019-05-29,"05","Mittwoch","19",832,0
"3573",2019-05-29,"05","Mittwoch","20",528,0
"3574",2019-05-29,"05","Mittwoch","21",433,0
"3575",2019-05-29,"05","Mittwoch","22",472,0
"3576",2019-05-29,"05","Mittwoch","23",334,0
"3577",2019-05-30,"05","Donnerstag","00",206,1
"3578",2019-05-30,"05","Donnerstag","01",134,1
"3579",2019-05-30,"05","Donnerstag","02",94,1
"3580",2019-05-30,"05","Donnerstag","03",70,1
"3581",2019-05-30,"05","Donnerstag","04",62,1
"3582",2019-05-30,"05","Donnerstag","05",82,1
"3583",2019-05-30,"05","Donnerstag","06",137,1
"3584",2019-05-30,"05","Donnerstag","07",182,1
"3585",2019-05-30,"05","Donnerstag","08",320,1
"3586",2019-05-30,"05","Donnerstag","09",506,1
"3587",2019-05-30,"05","Donnerstag","10",603,1
"3588",2019-05-30,"05","Donnerstag","11",721,1
"3589",2019-05-30,"05","Donnerstag","12",721,1
"3590",2019-05-30,"05","Donnerstag","13",875,1
"3591",2019-05-30,"05","Donnerstag","14",890,1
"3592",2019-05-30,"05","Donnerstag","15",983,1
"3593",2019-05-30,"05","Donnerstag","16",974,1
"3594",2019-05-30,"05","Donnerstag","17",1065,1
"3595",2019-05-30,"05","Donnerstag","18",935,1
"3596",2019-05-30,"05","Donnerstag","19",720,1
"3597",2019-05-30,"05","Donnerstag","20",543,1
"3598",2019-05-30,"05","Donnerstag","21",432,1
"3599",2019-05-30,"05","Donnerstag","22",403,1
"3600",2019-05-30,"05","Donnerstag","23",225,1
"3601",2019-05-31,"05","Freitag","00",119,0
"3602",2019-05-31,"05","Freitag","01",65,0
"3603",2019-05-31,"05","Freitag","02",42,0
"3604",2019-05-31,"05","Freitag","03",34,0
"3605",2019-05-31,"05","Freitag","04",52,0
"3606",2019-05-31,"05","Freitag","05",121,0
"3607",2019-05-31,"05","Freitag","06",548,0
"3608",2019-05-31,"05","Freitag","07",782,0
"3609",2019-05-31,"05","Freitag","08",804,0
"3610",2019-05-31,"05","Freitag","09",803,0
"3611",2019-05-31,"05","Freitag","10",862,0
"3612",2019-05-31,"05","Freitag","11",916,0
"3613",2019-05-31,"05","Freitag","12",873,0
"3614",2019-05-31,"05","Freitag","13",923,0
"3615",2019-05-31,"05","Freitag","14",919,0
"3616",2019-05-31,"05","Freitag","15",950,0
"3617",2019-05-31,"05","Freitag","16",1036,0
"3618",2019-05-31,"05","Freitag","17",1107,0
"3619",2019-05-31,"05","Freitag","18",1041,0
"3620",2019-05-31,"05","Freitag","19",720,0
"3621",2019-05-31,"05","Freitag","20",585,0
"3622",2019-05-31,"05","Freitag","21",505,0
"3623",2019-05-31,"05","Freitag","22",489,0
"3624",2019-05-31,"05","Freitag","23",340,0
"3625",2019-06-01,"06","Samstag","00",209,0
"3626",2019-06-01,"06","Samstag","01",116,0
"3627",2019-06-01,"06","Samstag","02",88,0
"3628",2019-06-01,"06","Samstag","03",81,0
"3629",2019-06-01,"06","Samstag","04",81,0
"3630",2019-06-01,"06","Samstag","05",88,0
"3631",2019-06-01,"06","Samstag","06",198,0
"3632",2019-06-01,"06","Samstag","07",258,0
"3633",2019-06-01,"06","Samstag","08",468,0
"3634",2019-06-01,"06","Samstag","09",672,0
"3635",2019-06-01,"06","Samstag","10",780,0
"3636",2019-06-01,"06","Samstag","11",823,0
"3637",2019-06-01,"06","Samstag","12",856,0
"3638",2019-06-01,"06","Samstag","13",898,0
"3639",2019-06-01,"06","Samstag","14",911,0
"3640",2019-06-01,"06","Samstag","15",971,0
"3641",2019-06-01,"06","Samstag","16",1020,0
"3642",2019-06-01,"06","Samstag","17",935,0
"3643",2019-06-01,"06","Samstag","18",872,0
"3644",2019-06-01,"06","Samstag","19",716,0
"3645",2019-06-01,"06","Samstag","20",612,0
"3646",2019-06-01,"06","Samstag","21",484,0
"3647",2019-06-01,"06","Samstag","22",448,0
"3648",2019-06-01,"06","Samstag","23",460,0
"3649",2019-06-02,"06","Sonntag","00",309,0
"3650",2019-06-02,"06","Sonntag","01",186,0
"3651",2019-06-02,"06","Sonntag","02",113,0
"3652",2019-06-02,"06","Sonntag","03",82,0
"3653",2019-06-02,"06","Sonntag","04",69,0
"3654",2019-06-02,"06","Sonntag","05",77,0
"3655",2019-06-02,"06","Sonntag","06",133,0
"3656",2019-06-02,"06","Sonntag","07",139,0
"3657",2019-06-02,"06","Sonntag","08",305,0
"3658",2019-06-02,"06","Sonntag","09",464,0
"3659",2019-06-02,"06","Sonntag","10",625,0
"3660",2019-06-02,"06","Sonntag","11",747,0
"3661",2019-06-02,"06","Sonntag","12",791,0
"3662",2019-06-02,"06","Sonntag","13",1012,0
"3663",2019-06-02,"06","Sonntag","14",983,0
"3664",2019-06-02,"06","Sonntag","15",1060,0
"3665",2019-06-02,"06","Sonntag","16",1121,0
"3666",2019-06-02,"06","Sonntag","17",1098,0
"3667",2019-06-02,"06","Sonntag","18",1097,0
"3668",2019-06-02,"06","Sonntag","19",832,0
"3669",2019-06-02,"06","Sonntag","20",687,0
"3670",2019-06-02,"06","Sonntag","21",537,0
"3671",2019-06-02,"06","Sonntag","22",383,0
"3672",2019-06-02,"06","Sonntag","23",209,0
"3673",2019-06-03,"06","Montag","00",89,0
"3674",2019-06-03,"06","Montag","01",44,0
"3675",2019-06-03,"06","Montag","02",24,0
"3676",2019-06-03,"06","Montag","03",19,0
"3677",2019-06-03,"06","Montag","04",59,0
"3678",2019-06-03,"06","Montag","05",283,0
"3679",2019-06-03,"06","Montag","06",1058,0
"3680",2019-06-03,"06","Montag","07",1278,0
"3681",2019-06-03,"06","Montag","08",1173,0
"3682",2019-06-03,"06","Montag","09",829,0
"3683",2019-06-03,"06","Montag","10",740,0
"3684",2019-06-03,"06","Montag","11",832,0
"3685",2019-06-03,"06","Montag","12",793,0
"3686",2019-06-03,"06","Montag","13",857,0
"3687",2019-06-03,"06","Montag","14",794,0
"3688",2019-06-03,"06","Montag","15",1002,0
"3689",2019-06-03,"06","Montag","16",1224,0
"3690",2019-06-03,"06","Montag","17",1371,0
"3691",2019-06-03,"06","Montag","18",1145,0
"3692",2019-06-03,"06","Montag","19",712,0
"3693",2019-06-03,"06","Montag","20",504,0
"3694",2019-06-03,"06","Montag","21",483,0
"3695",2019-06-03,"06","Montag","22",361,0
"3696",2019-06-03,"06","Montag","23",206,0
"3697",2019-06-04,"06","Dienstag","00",93,0
"3698",2019-06-04,"06","Dienstag","01",56,0
"3699",2019-06-04,"06","Dienstag","02",22,0
"3700",2019-06-04,"06","Dienstag","03",19,0
"3701",2019-06-04,"06","Dienstag","04",50,0
"3702",2019-06-04,"06","Dienstag","05",274,0
"3703",2019-06-04,"06","Dienstag","06",1093,0
"3704",2019-06-04,"06","Dienstag","07",1280,0
"3705",2019-06-04,"06","Dienstag","08",1196,0
"3706",2019-06-04,"06","Dienstag","09",866,0
"3707",2019-06-04,"06","Dienstag","10",828,0
"3708",2019-06-04,"06","Dienstag","11",912,0
"3709",2019-06-04,"06","Dienstag","12",886,0
"3710",2019-06-04,"06","Dienstag","13",1046,0
"3711",2019-06-04,"06","Dienstag","14",1092,0
"3712",2019-06-04,"06","Dienstag","15",1199,0
"3713",2019-06-04,"06","Dienstag","16",1453,0
"3714",2019-06-04,"06","Dienstag","17",1476,0
"3715",2019-06-04,"06","Dienstag","18",1344,0
"3716",2019-06-04,"06","Dienstag","19",997,0
"3717",2019-06-04,"06","Dienstag","20",642,0
"3718",2019-06-04,"06","Dienstag","21",607,0
"3719",2019-06-04,"06","Dienstag","22",521,0
"3720",2019-06-04,"06","Dienstag","23",287,0
"3721",2019-06-05,"06","Mittwoch","00",127,0
"3722",2019-06-05,"06","Mittwoch","01",72,0
"3723",2019-06-05,"06","Mittwoch","02",32,0
"3724",2019-06-05,"06","Mittwoch","03",24,0
"3725",2019-06-05,"06","Mittwoch","04",56,0
"3726",2019-06-05,"06","Mittwoch","05",275,0
"3727",2019-06-05,"06","Mittwoch","06",1041,0
"3728",2019-06-05,"06","Mittwoch","07",1350,0
"3729",2019-06-05,"06","Mittwoch","08",1248,0
"3730",2019-06-05,"06","Mittwoch","09",904,0
"3731",2019-06-05,"06","Mittwoch","10",790,0
"3732",2019-06-05,"06","Mittwoch","11",986,0
"3733",2019-06-05,"06","Mittwoch","12",949,0
"3734",2019-06-05,"06","Mittwoch","13",956,0
"3735",2019-06-05,"06","Mittwoch","14",978,0
"3736",2019-06-05,"06","Mittwoch","15",978,0
"3737",2019-06-05,"06","Mittwoch","16",1291,0
"3738",2019-06-05,"06","Mittwoch","17",1361,0
"3739",2019-06-05,"06","Mittwoch","18",1327,0
"3740",2019-06-05,"06","Mittwoch","19",952,0
"3741",2019-06-05,"06","Mittwoch","20",655,0
"3742",2019-06-05,"06","Mittwoch","21",636,0
"3743",2019-06-05,"06","Mittwoch","22",512,0
"3744",2019-06-05,"06","Mittwoch","23",320,0
"3745",2019-06-06,"06","Donnerstag","00",142,0
"3746",2019-06-06,"06","Donnerstag","01",97,0
"3747",2019-06-06,"06","Donnerstag","02",40,0
"3748",2019-06-06,"06","Donnerstag","03",35,0
"3749",2019-06-06,"06","Donnerstag","04",44,0
"3750",2019-06-06,"06","Donnerstag","05",238,0
"3751",2019-06-06,"06","Donnerstag","06",1008,0
"3752",2019-06-06,"06","Donnerstag","07",1308,0
"3753",2019-06-06,"06","Donnerstag","08",1269,0
"3754",2019-06-06,"06","Donnerstag","09",857,0
"3755",2019-06-06,"06","Donnerstag","10",830,0
"3756",2019-06-06,"06","Donnerstag","11",851,0
"3757",2019-06-06,"06","Donnerstag","12",834,0
"3758",2019-06-06,"06","Donnerstag","13",817,0
"3759",2019-06-06,"06","Donnerstag","14",875,0
"3760",2019-06-06,"06","Donnerstag","15",978,0
"3761",2019-06-06,"06","Donnerstag","16",1180,0
"3762",2019-06-06,"06","Donnerstag","17",1380,0
"3763",2019-06-06,"06","Donnerstag","18",1194,0
"3764",2019-06-06,"06","Donnerstag","19",863,0
"3765",2019-06-06,"06","Donnerstag","20",565,0
"3766",2019-06-06,"06","Donnerstag","21",531,0
"3767",2019-06-06,"06","Donnerstag","22",429,0
"3768",2019-06-06,"06","Donnerstag","23",294,0
"3769",2019-06-07,"06","Freitag","00",156,0
"3770",2019-06-07,"06","Freitag","01",89,0
"3771",2019-06-07,"06","Freitag","02",41,0
"3772",2019-06-07,"06","Freitag","03",37,0
"3773",2019-06-07,"06","Freitag","04",61,0
"3774",2019-06-07,"06","Freitag","05",253,0
"3775",2019-06-07,"06","Freitag","06",962,0
"3776",2019-06-07,"06","Freitag","07",1308,0
"3777",2019-06-07,"06","Freitag","08",1203,0
"3778",2019-06-07,"06","Freitag","09",890,0
"3779",2019-06-07,"06","Freitag","10",882,0
"3780",2019-06-07,"06","Freitag","11",967,0
"3781",2019-06-07,"06","Freitag","12",869,0
"3782",2019-06-07,"06","Freitag","13",962,0
"3783",2019-06-07,"06","Freitag","14",967,0
"3784",2019-06-07,"06","Freitag","15",1133,0
"3785",2019-06-07,"06","Freitag","16",1328,0
"3786",2019-06-07,"06","Freitag","17",1364,0
"3787",2019-06-07,"06","Freitag","18",1300,0
"3788",2019-06-07,"06","Freitag","19",931,0
"3789",2019-06-07,"06","Freitag","20",604,0
"3790",2019-06-07,"06","Freitag","21",524,0
"3791",2019-06-07,"06","Freitag","22",493,0
"3792",2019-06-07,"06","Freitag","23",391,0
"3793",2019-06-08,"06","Samstag","00",225,0
"3794",2019-06-08,"06","Samstag","01",138,0
"3795",2019-06-08,"06","Samstag","02",112,0
"3796",2019-06-08,"06","Samstag","03",94,0
"3797",2019-06-08,"06","Samstag","04",81,0
"3798",2019-06-08,"06","Samstag","05",107,0
"3799",2019-06-08,"06","Samstag","06",217,0
"3800",2019-06-08,"06","Samstag","07",288,0
"3801",2019-06-08,"06","Samstag","08",512,0
"3802",2019-06-08,"06","Samstag","09",645,0
"3803",2019-06-08,"06","Samstag","10",821,0
"3804",2019-06-08,"06","Samstag","11",904,0
"3805",2019-06-08,"06","Samstag","12",920,0
"3806",2019-06-08,"06","Samstag","13",903,0
"3807",2019-06-08,"06","Samstag","14",963,0
"3808",2019-06-08,"06","Samstag","15",953,0
"3809",2019-06-08,"06","Samstag","16",971,0
"3810",2019-06-08,"06","Samstag","17",976,0
"3811",2019-06-08,"06","Samstag","18",923,0
"3812",2019-06-08,"06","Samstag","19",707,0
"3813",2019-06-08,"06","Samstag","20",575,0
"3814",2019-06-08,"06","Samstag","21",514,0
"3815",2019-06-08,"06","Samstag","22",526,0
"3816",2019-06-08,"06","Samstag","23",411,0
"3817",2019-06-09,"06","Sonntag","00",319,1
"3818",2019-06-09,"06","Sonntag","01",183,1
"3819",2019-06-09,"06","Sonntag","02",132,1
"3820",2019-06-09,"06","Sonntag","03",93,1
"3821",2019-06-09,"06","Sonntag","04",90,1
"3822",2019-06-09,"06","Sonntag","05",66,1
"3823",2019-06-09,"06","Sonntag","06",88,1
"3824",2019-06-09,"06","Sonntag","07",153,1
"3825",2019-06-09,"06","Sonntag","08",228,1
"3826",2019-06-09,"06","Sonntag","09",404,1
"3827",2019-06-09,"06","Sonntag","10",520,1
"3828",2019-06-09,"06","Sonntag","11",665,1
"3829",2019-06-09,"06","Sonntag","12",635,1
"3830",2019-06-09,"06","Sonntag","13",612,1
"3831",2019-06-09,"06","Sonntag","14",675,1
"3832",2019-06-09,"06","Sonntag","15",699,1
"3833",2019-06-09,"06","Sonntag","16",727,1
"3834",2019-06-09,"06","Sonntag","17",672,1
"3835",2019-06-09,"06","Sonntag","18",712,1
"3836",2019-06-09,"06","Sonntag","19",525,1
"3837",2019-06-09,"06","Sonntag","20",435,1
"3838",2019-06-09,"06","Sonntag","21",404,1
"3839",2019-06-09,"06","Sonntag","22",407,1
"3840",2019-06-09,"06","Sonntag","23",291,1
"3841",2019-06-10,"06","Montag","00",166,1
"3842",2019-06-10,"06","Montag","01",86,1
"3843",2019-06-10,"06","Montag","02",57,1
"3844",2019-06-10,"06","Montag","03",51,1
"3845",2019-06-10,"06","Montag","04",47,1
"3846",2019-06-10,"06","Montag","05",61,1
"3847",2019-06-10,"06","Montag","06",109,1
"3848",2019-06-10,"06","Montag","07",148,1
"3849",2019-06-10,"06","Montag","08",260,1
"3850",2019-06-10,"06","Montag","09",445,1
"3851",2019-06-10,"06","Montag","10",600,1
"3852",2019-06-10,"06","Montag","11",728,1
"3853",2019-06-10,"06","Montag","12",756,1
"3854",2019-06-10,"06","Montag","13",749,1
"3855",2019-06-10,"06","Montag","14",752,1
"3856",2019-06-10,"06","Montag","15",774,1
"3857",2019-06-10,"06","Montag","16",734,1
"3858",2019-06-10,"06","Montag","17",718,1
"3859",2019-06-10,"06","Montag","18",642,1
"3860",2019-06-10,"06","Montag","19",513,1
"3861",2019-06-10,"06","Montag","20",389,1
"3862",2019-06-10,"06","Montag","21",321,1
"3863",2019-06-10,"06","Montag","22",243,1
"3864",2019-06-10,"06","Montag","23",186,1
"3865",2019-06-11,"06","Dienstag","00",71,0
"3866",2019-06-11,"06","Dienstag","01",26,0
"3867",2019-06-11,"06","Dienstag","02",12,0
"3868",2019-06-11,"06","Dienstag","03",25,0
"3869",2019-06-11,"06","Dienstag","04",55,0
"3870",2019-06-11,"06","Dienstag","05",278,0
